x1,x2,x3,x4,x5,loss
191706.5,42,446.25,3907.85,1,1
38796.5,201,351.5,2208.85,0,1
448292,9,334.25,6758.8,5,0
136334,62,99.5,3292.6,5,0
52683.5,161,179,2363.15,0,0
164022.5,51,394.25,3600.25,1,0
44813,186,102,2275.7,1,0
298019,23,371.25,5089.1,3,0
125804,69,324,3175.6,1,0
41357,194,102.25,2237.3,0,0
150018.5,55,466.75,3444.65,1,1
21791,321,99.5,2019.9,0,1
60873.5,147,444.5,2454.15,0,1
293307.5,24,479,5036.75,2,1
745908.5,0,553.25,10065.65,5,0
28325,261,201.5,2092.5,0,0
36618.5,213,410,2184.65,0,1
573707,3,535,8152.3,4,0
28055,255,226.75,2089.5,0,1
483905,6,366.75,7154.5,5,0
39840.5,194,224,2220.45,0,0
155927,53,273.75,3510.3,2,0
24698,271,261,2052.2,0,1
253005.5,30,203,4588.95,4,0
458732,8,550,6874.8,3,1
378524,14,276.5,5983.6,5,0
200324,39,304.25,4003.6,2,0
184916,43,392,3832.4,1,0
461742.5,8,348.25,6908.25,5,0
343118,18,299.25,5590.2,4,0
472070,7,384.5,7023,5,0
33194,213,99.25,2146.6,0,0
230537,34,338.25,4339.3,2,0
46883,177,225,2298.7,0,0
32928.5,226,321,2143.65,0,0
249378.5,30,408.5,4548.65,2,0
65666,134,127.75,2507.4,1,0
21800,326,100,2020,0,0
571286,3,483.75,8125.4,4,1
507026,6,378.25,7411.4,5,0
115242.5,76,492.5,3058.25,0,1
101342,89,119,2903.8,3,0
290855,24,321,5009.5,3,0
64050.5,139,426.75,2489.45,0,1
512160.5,5,384,7468.45,5,0
115229,74,276,3058.1,1,0
705440,0,542.75,9616,5,0
390179,13,506.5,6113.1,3,1
26259.5,267,347.75,2069.55,0,1
561588.5,3,516.25,8017.65,4,1
672513.5,1,520,9250.15,5,1
119738,72,126.25,3108.2,3,0
104478.5,84,152,2938.65,2,0
28473.5,262,100.25,2094.15,0,0
207924.5,38,423,4088.05,1,0
36083,207,431,2178.7,0,1
529107.5,4,518.5,7656.75,4,0
228539,34,556,4317.1,1,1
558780.5,3,440,7986.45,5,0
627621.5,2,531.75,8751.35,4,0
340994,18,395.75,5566.6,3,0
460037,8,515.5,6889.3,3,0
48629,173,319.75,2318.1,0,0
160755.5,51,129,3563.95,4,0
148722.5,56,447.25,3430.25,1,1
77991.5,118,478,2644.35,0,1
53520.5,161,127.75,2372.45,1,0
510806,5,454.75,7453.4,4,1
149834,55,224.25,3442.6,2,0
524963,4,542.75,7610.7,3,1
106755.5,83,125.25,2963.95,2,0
490007,6,370.5,7222.3,5,0
320649.5,20,444,5340.55,2,0
46352,178,394.25,2292.8,0,1
539709.5,3,466.25,7774.55,4,0
423857,11,357,6487.3,4,0
23996,307,222,2044.4,0,1
276945.5,26,396,4854.95,2,0
101499.5,90,102,2905.55,3,0
515837,5,500,7509.3,4,1
703082,0,525,9589.8,5,0
40664,200,99,2229.6,0,1
55469,157,154.25,2394.1,1,0
28091,259,449.5,2089.9,0,1
46635.5,179,102.75,2295.95,1,0
511328,5,424.25,7459.2,5,0
60027.5,146,165.75,2444.75,0,0
630393.5,2,460,8782.15,5,0
605940.5,2,449,8510.45,5,0
782885,0,579,10476.5,5,0
421566.5,11,425.75,6461.85,4,0
25580,264,124.25,2062,0,0
51738.5,167,321.75,2352.65,0,0
148241,56,102.5,3424.9,5,0
597228.5,2,500.75,8413.65,4,1
587868.5,2,430.25,8309.65,5,0
24572,286,254,2050.8,0,1
550874,3,445,7898.6,5,0
444777.5,9,324,6719.75,5,0
61157,143,99,2457.3,2,0
544007,3,467,7822.3,4,0
151715,55,368.25,3463.5,1,1
47666,179,475.5,2307.4,0,1
209409.5,38,473.25,4104.55,1,1
48723.5,170,403,2319.15,0,1
230370.5,34,195,4337.45,4,0
29387,238,102.5,2104.3,0,0
477618.5,7,427.75,7084.65,4,1
30912.5,229,132,2121.25,0,0
651431,1,491,9015.9,5,0
523820,4,487.75,7598,4,0
134219,64,99.75,3269.1,5,0
292466,23,254,5027.4,4,1
437091.5,9,498.5,6634.35,3,0
30255.5,239,174,2113.95,0,0
162447.5,51,525.5,3582.75,1,1
296930,23,300.75,5077,3,0
383555,14,323.75,6039.5,4,0
169868,48,273.25,3665.2,2,0
113897,76,550.5,3043.3,0,1
65378,135,96.5,2504.2,2,0
64779.5,139,419.5,2497.55,0,1
696048.5,1,556.25,9511.65,5,0
180380,45,179,3782,3,0
21804.5,317,100.25,2020.05,0,0
74868.5,121,421.75,2609.65,0,0
277184,26,552.5,4857.6,2,0
312279.5,21,456,5247.55,2,0
579381.5,3,502.75,8215.35,4,1
274070,27,446.5,4823,2,0
471611,7,519.25,7017.9,3,1
255732.5,29,405.5,4619.25,2,0
22214,304,123,2024.6,0,1
466859,7,406,6965.1,4,0
261173,28,471.5,4679.7,2,0
767949.5,0,580.5,10310.55,5,0
531402.5,4,527.75,7682.25,4,0
120885.5,73,494.5,3120.95,0,1
462341,8,472,6914.9,3,0
22479.5,307,97.5,2027.55,0,0
103115,86,491.5,2923.5,0,1
166308.5,50,469.25,3625.65,1,1
566178.5,3,528,8068.65,4,0
505874,6,406.75,7398.6,5,0
102674,87,502.5,2918.6,0,1
41136.5,194,282,2234.85,0,0
130866.5,65,326.75,3231.85,1,0
35381,206,99.75,2170.9,0,0
738573.5,0,556.25,9984.15,5,0
81978.5,110,364.25,2688.65,0,1
135947,62,445,3288.3,1,0
726365,0,530.5,9848.5,5,0
44030,186,100.25,2267,0,0
181901,44,126,3798.9,5,0
26619.5,251,367.75,2073.55,0,1
167919.5,50,377,3643.55,1,0
452670.5,9,327.75,6807.45,5,0
217370,37,403.5,4193,2,0
221546,35,522.75,4239.4,1,0
155531,53,120.75,3505.9,4,0
42981.5,192,102.25,2255.35,0,0
127046,69,377,3189.4,1,0
450753.5,9,398.5,6786.15,4,0
183881,44,408.5,3820.9,1,0
236373.5,33,381.5,4404.15,2,0
38454.5,204,397,2205.05,0,1
105707,83,405.75,2952.3,1,1
653550.5,1,518.75,9039.45,5,0
248424.5,31,432.25,4538.05,2,0
129156.5,66,375.5,3212.85,1,0
258599,29,403,4651.1,2,0
137432,61,96.5,3304.8,5,0
52409,160,423,2360.1,0,1
59190.5,149,168,2435.45,0,0
47724.5,179,416.25,2308.05,0,0
20000,333,404.25,2000,0,0
59105,147,395.25,2434.5,0,1
660701,1,540.25,9118.9,5,0
48840.5,169,99.5,2320.45,1,0
67839.5,132,105.25,2531.55,1,0
54398,160,150.75,2382.2,1,0
200090,39,399.25,4001,1,0
462773,8,327.5,6919.7,5,0
528122,4,520.5,7645.8,4,0
39422,204,372,2215.8,0,1
26984,247,102.5,2077.6,0,0
280689.5,26,456.75,4896.55,2,0
325622,20,495.25,5395.8,2,1
88341.5,103,102.5,2759.35,2,0
27663.5,248,224.75,2085.15,0,1
68199.5,132,378,2535.55,0,0
132783.5,64,275.5,3253.15,1,0
105963.5,83,294.75,2955.15,1,0
214634,37,475.5,4162.6,1,0
24023,312,223.5,2044.7,0,1
183201.5,44,127.25,3813.35,5,0
42063.5,191,283.75,2245.15,0,0
202592,39,408.75,4028.8,1,0
265137.5,28,430.5,4723.75,2,0
39840.5,199,149,2220.45,0,0
52922,160,102.5,2365.8,1,0
69675.5,130,304.5,2551.95,0,0
384878,14,366.25,6054.2,4,0
24113,313,228.5,2045.7,0,1
94911.5,96,501.5,2832.35,0,1
30107,239,96.25,2112.3,0,1
25458.5,270,104.25,2060.65,0,0
519509,5,386.75,7550.1,5,0
35732,209,480,2174.8,0,1
28149.5,249,452.75,2090.55,0,1
445979,9,469.25,6733.1,3,0
384405.5,13,350.5,6048.95,4,0
142373,59,151.75,3359.7,3,1
428811.5,10,379.75,6542.35,4,0
697893.5,1,540.25,9532.15,5,1
26291,274,349.5,2069.9,0,1
99978.5,88,376.25,2888.65,0,0
594501.5,2,518.75,8383.35,4,1
192440,42,274.75,3916,2,0
57170,152,97.5,2413,1,0
92805.5,98,98,2808.95,3,0
189776,42,239.25,3886.4,3,0
27794,252,433,2086.6,0,1
171132.5,48,118.75,3679.25,5,0
259085,29,403,4656.5,2,1
68685.5,131,219,2540.95,0,0
21777.5,328,98.75,2019.75,0,0
68361.5,130,95.75,2537.35,2,0
81092,113,98,2678.8,2,0
426228.5,10,401.5,6513.65,4,0
148146.5,56,121.75,3423.85,4,0
69986,127,126.25,2555.4,1,0
40299.5,197,130.5,2225.55,0,0
44160.5,181,100,2268.45,1,0
282575,25,426.5,4917.5,2,1
237449,33,350,4416.1,2,1
58200.5,151,471.5,2424.45,0,1
154289,53,103.5,3492.1,5,0
31916,231,351.5,2132.4,0,0
79481,114,476.75,2660.9,0,1
190455.5,43,377.5,3893.95,2,1
45641,181,347.75,2284.9,0,0
90582.5,101,99.25,2784.25,2,0
57593,152,100,2417.7,1,0
471462.5,7,479.25,7016.25,4,0
165147.5,50,450.5,3612.75,1,1
30777.5,238,344.75,2119.75,0,1
308418.5,21,497.75,5204.65,2,1
63668,138,103.75,2485.2,1,0
34476.5,214,250.75,2160.85,0,0
393072.5,13,293.25,6145.25,5,0
94470.5,96,479.5,2827.45,0,0
24455,278,247.5,2049.5,0,0
109176.5,81,287.25,2990.85,1,1
82671.5,109,268.25,2696.35,0,1
522686,5,400.5,7585.4,5,0
164108,51,122,3601.2,4,0
34620.5,214,200.25,2162.45,0,0
62318,144,97.5,2470.2,1,0
205940,38,255.25,4066,3,0
148380.5,56,271.75,3426.45,2,0
55325,157,423.5,2392.5,0,0
367530.5,16,430.5,5861.45,3,0
249761,30,351.75,4552.9,2,0
620151.5,2,550,8668.35,4,0
93746,97,503,2819.4,0,1
435372.5,10,474.5,6615.25,3,0
206354,38,418.75,4070.6,2,1
44637.5,182,441.5,2273.75,0,1
340193,18,348.75,5557.7,3,0
196139,41,358,3957.1,2,0
85695.5,106,460.5,2729.95,0,1
147507.5,56,118.25,3416.75,4,0
553196,3,409.25,7924.4,5,0
172793,48,125.5,3697.7,5,0
726486.5,0,573.5,9849.85,5,0
78446,116,245.75,2649.4,1,0
430175,10,404.5,6557.5,4,0
291174.5,24,397.25,5013.05,2,1
133949,65,452.25,3266.1,1,1
52431.5,160,96.5,2360.35,1,0
114185,77,351,3046.5,1,0
231311,34,348.75,4347.9,2,1
60297.5,148,271.25,2447.75,0,0
398895.5,12,496.5,6209.95,3,0
368988.5,15,370,5877.65,4,0
33707,215,251.25,2152.3,0,0
71498,129,99,2572.2,2,0
21768.5,322,98.25,2019.65,0,1
67425.5,135,218.25,2526.95,0,1
69743,127,177.5,2552.7,1,0
308778.5,21,403.75,5208.65,3,0
38967.5,202,197.5,2210.75,0,1
353625.5,17,485.5,5706.95,3,1
75867.5,120,97.75,2620.75,2,0
57125,153,400,2412.5,0,1
94884.5,96,423.5,2832.05,0,1
36699.5,207,447.75,2185.55,0,1
194888,41,453,3943.2,1,1
65531,136,100.25,2505.9,2,0
744216.5,0,562,10046.85,5,0
183377,44,251,3815.3,2,0
75165.5,122,311.25,2612.95,0,0
91563.5,99,278.5,2795.15,1,0
215282,37,450.25,4169.8,1,1
107579,82,98.25,2973.1,3,0
218918,36,446.25,4210.2,1,0
456837.5,8,495.25,6853.75,3,1
115031,76,270,3055.9,1,0
33009.5,219,348.75,2144.55,0,1
28199,260,245.25,2091.1,0,1
137436.5,61,283.75,3304.85,1,0
84170,110,490.25,2713,0,1
21899,315,105.5,2021.1,0,0
522272,5,483.25,7580.8,4,0
154811,54,122.5,3497.9,4,0
427470.5,10,572.5,6527.45,3,1
433131.5,10,396,6590.35,4,0
38018,205,347.75,2200.2,0,0
75300.5,122,100.25,2614.45,2,0
430841,10,494.25,6564.9,3,0
20000,319,128.75,2000,0,0
35403.5,206,404.75,2171.15,0,1
111116,79,98,3012.4,4,0
104631.5,83,371.5,2940.35,1,1
114293,77,448.5,3047.7,0,1
268976,27,438.25,4766.4,2,0
166020.5,50,502.25,3622.45,1,1
121641.5,72,373.75,3129.35,1,0
531281,4,537.25,7680.9,3,0
221951,35,376.75,4243.9,2,0
427092.5,10,324.75,6523.25,5,0
664373,1,502.25,9159.7,5,0
275595.5,26,342.5,4839.95,3,0
27249.5,260,402.75,2080.55,0,0
72209,125,406.25,2580.1,0,0
216074,37,452,4178.6,1,1
563469.5,3,447.75,8038.55,5,0
43346,189,278.5,2259.4,0,0
49173.5,169,124,2324.15,1,0
57588.5,151,100,2417.65,1,0
35133.5,207,280.75,2168.15,0,1
527406.5,4,526,7637.85,4,0
95546,97,97.75,2839.4,3,0
89219,103,398.75,2769.1,0,0
582770,3,487.25,8253,4,0
167762,49,121.25,3641.8,5,0
171024.5,49,123,3678.05,5,0
205265,39,250.75,4058.5,3,0
238205,32,198,4424.5,4,0
54848,159,472,2387.2,0,1
586410.5,2,449.25,8293.45,5,0
275568.5,26,394.75,4839.65,2,1
303131,22,494.25,5145.9,2,0
218063,37,269.25,4200.7,3,0
102296,87,121.25,2914.4,2,0
431997.5,10,447.25,6577.75,4,0
469775,7,526.25,6997.5,3,0
393032,13,297.5,6144.8,5,0
154419.5,53,352.75,3493.55,1,0
396119,12,412.5,6179.1,3,0
100419.5,91,224.25,2893.55,1,1
164990,50,308,3611,1,0
73374.5,125,245.25,2593.05,0,0
405632,12,528.25,6284.8,3,1
69009.5,130,373.25,2544.55,0,1
158042,52,331.25,3533.8,1,0
67682,130,97,2529.8,2,0
367904,15,430.25,5865.6,3,0
66417.5,135,95.75,2515.75,2,0
104690,84,323.5,2941,1,1
122028.5,71,520.25,3133.65,0,1
24351.5,263,96.25,2048.35,0,0
206304.5,38,409.75,4070.05,2,0
770055.5,0,573.25,10333.95,5,0
128832.5,67,100,3209.25,4,0
145662.5,57,99,3396.25,5,0
85101.5,107,325.75,2723.35,0,0
40578.5,194,98.25,2228.65,1,0
124557.5,70,444.75,3161.75,1,0
28851.5,238,101,2098.35,0,0
89777,102,376,2775.3,0,0
116718.5,76,284,3074.65,1,0
23199.5,290,177.75,2035.55,0,1
229223,34,377.5,4324.7,2,0
116534,76,178,3072.6,2,0
35345,210,301.25,2170.5,0,0
37721,202,475.75,2196.9,0,1
124656.5,71,483.25,3162.85,1,1
171006.5,49,201.75,3677.85,3,0
21696.5,321,94.25,2018.85,0,0
53336,160,274.25,2370.4,0,0
326954,19,321.5,5410.6,4,0
122492,72,123.25,3138.8,3,0
493782.5,6,380.5,7264.25,5,0
110513,81,93.5,3005.7,4,0
554289.5,3,489.75,7936.55,4,0
512831,5,470.5,7475.9,4,0
40164.5,194,402,2224.05,0,1
229344.5,34,475.5,4326.05,1,0
22821.5,291,156.75,2031.35,0,1
469235,7,361.75,6991.5,5,0
114716,76,448.75,3052.4,0,1
544808,3,413.5,7831.2,5,0
65972,134,99.5,2510.8,1,0
45555.5,180,269,2283.95,0,0
136586,62,257.75,3295.4,2,0
21768.5,321,98.25,2019.65,0,0
291048.5,24,220.25,5011.65,5,0
748383.5,0,570,10093.15,5,0
524922.5,4,472,7610.25,4,1
309588.5,21,502,5217.65,2,0
21786.5,324,99.25,2019.85,0,1
89588,102,271.25,2773.2,1,0
112641.5,78,400,3029.35,1,0
80250.5,116,549.5,2669.45,0,1
343442,18,396,5593.8,3,0
159855.5,52,506.75,3553.95,1,1
375783.5,14,471.5,5953.15,3,0
197403.5,40,249,3971.15,3,0
131253.5,65,300.25,3236.15,1,1
307640,21,268.75,5196,4,0
458498,8,467.25,6872.2,4,0
155045,54,439.5,3500.5,1,0
25413.5,278,300.75,2060.15,0,1
333087.5,19,305.25,5478.75,4,0
687219.5,1,520.25,9413.55,5,0
337880,18,496.25,5532,2,0
43107.5,189,428.5,2256.75,0,0
369852.5,15,524.25,5887.25,2,0
244113.5,31,345.75,4490.15,2,0
73410.5,125,452.25,2593.45,0,1
335927,18,372.25,5510.3,3,0
88890.5,104,252.25,2765.45,1,0
133341.5,64,300,3259.35,1,0
518451.5,5,426.25,7538.35,5,0
50676.5,164,97.25,2340.85,1,0
96000.5,94,103.75,2844.45,3,0
141405.5,59,394.5,3348.95,1,0
360020,16,522.5,5778,2,0
75048.5,123,247,2611.65,0,0
458115.5,8,471.25,6867.95,4,1
155454.5,54,125,3505.05,4,0
62106.5,142,127.75,2467.85,1,0
26741,255,374.5,2074.9,0,1
37478,205,350.75,2194.2,0,0
71430.5,127,347,2571.45,0,0
27222.5,257,401.25,2080.25,0,1
492855.5,6,465.75,7253.95,4,0
123468.5,72,345,3149.65,1,1
86672,106,331.75,2740.8,0,1
66921.5,136,347.75,2521.35,0,0
147138.5,57,101,3412.65,5,0
157920.5,53,430,3532.45,1,1
42504.5,189,401.5,2250.05,0,1
118154,74,102,3090.6,4,0
150212,55,118.75,3446.8,4,0
225429.5,34,452.75,4282.55,1,1
407040.5,12,352.25,6300.45,4,0
120008,72,328.75,3111.2,1,0
37109,211,123,2190.1,0,0
420297.5,11,346.25,6447.75,4,0
32901.5,230,379.5,2143.35,0,1
24126.5,292,229.25,2045.85,0,1
92918,99,249.75,2810.2,1,1
184704.5,44,123.25,3830.05,5,0
273858.5,27,452,4820.65,2,0
456261.5,9,504.25,6847.35,3,0
445637,9,376.75,6729.3,4,0
381570.5,14,436,6017.45,3,0
145874,57,322,3398.6,1,0
250787,30,391.5,4564.3,2,1
171731,48,123.5,3685.9,5,0
544398.5,3,529.25,7826.65,4,0
565989.5,3,491.5,8066.55,4,0
40556,196,384.75,2228.4,0,1
44318,182,97.25,2270.2,1,0
157628,53,480.75,3529.2,1,1
35174,211,293.5,2168.6,0,0
68271.5,132,100.75,2536.35,1,0
189960.5,42,322.5,3888.45,2,0
76641.5,120,142.5,2629.35,1,0
24077,291,226.5,2045.3,0,1
46037,176,97,2289.3,1,1
210552.5,38,452.25,4117.25,1,0
445781,9,525.75,6730.9,3,0
202974.5,39,415.75,4033.05,1,0
108915.5,81,450.75,2987.95,0,1
24054.5,289,225.25,2045.05,0,1
536991.5,4,516,7744.35,4,0
26822,243,379,2075.8,0,1
21750.5,346,97.25,2019.45,0,0
67083.5,134,396.5,2523.15,0,1
452477,9,444,6805.3,4,0
25314.5,277,154.5,2059.05,0,1
569967.5,3,429.5,8110.75,5,0
163694,51,171,3596.6,3,0
114158,76,100.75,3046.2,3,0
418178,11,476.25,6424.2,3,1
28347.5,246,251.5,2092.75,0,0
37509.5,205,400.75,2194.55,0,0
75089,121,256.25,2612.1,0,0
571484,3,448,8127.6,5,1
620453,2,476,8671.7,5,0
493787,6,474,7264.3,4,0
47333,180,401.25,2303.7,0,0
453692,9,380.5,6818.8,4,0
600324.5,2,550.75,8448.05,4,1
664314.5,1,577.75,9159.05,4,0
161705,51,123.25,3574.5,4,0
279128,26,268,4879.2,4,0
27744.5,239,97.25,2086.05,0,0
394350.5,13,441,6159.45,3,0
617451.5,2,505.75,8638.35,4,0
300084.5,23,284,5112.05,4,0
665142.5,1,497,9168.25,5,0
139362.5,60,100.5,3326.25,5,0
221109.5,35,303.5,4234.55,2,0
64563.5,140,104.75,2495.15,1,0
768615.5,0,574.25,10317.95,5,0
81182,111,96.25,2679.8,2,0
25652,277,314,2062.8,0,0
698960,1,527.5,9544,5,0
126942.5,68,99.25,3188.25,4,0
80903,110,447.5,2676.7,0,1
26669,240,370.5,2074.1,0,0
311825,21,537.5,5242.5,2,0
131613.5,66,97.75,3240.15,4,0
390021.5,13,344,6111.35,4,0
550986.5,3,422.25,7899.85,5,0
76965.5,119,375,2632.95,0,1
487388,6,422.5,7193.2,4,0
697772,1,556,9530.8,5,0
44385.5,181,223.75,2270.95,0,1
511418,5,403,7460.2,5,0
165278,50,403.5,3614.2,1,0
56225,160,378,2402.5,0,0
143097.5,59,288,3367.75,1,0
63533,142,220.25,2483.7,0,1
736598,0,553,9962.2,5,0
362972,16,291,5810.8,5,0
338024,18,405,5533.6,3,0
145721,57,98.5,3396.9,5,0
141099.5,59,428,3345.55,1,1
168180.5,49,297.75,3646.45,2,0
751484,0,577.75,10127.6,5,1
261213.5,28,377.75,4680.15,2,0
135290,62,433,3281,1,1
159851,52,426,3553.9,1,1
308679.5,21,488.25,5207.55,2,1
204414.5,39,225.5,4049.05,3,0
346628,17,354.75,5629.2,3,0
481209.5,7,547.75,7124.55,3,1
332700.5,19,447.75,5474.45,3,1
38207,204,104.5,2202.3,0,0
33275,218,99.75,2147.5,0,0
27771.5,241,123,2086.35,0,0
72110,125,333.5,2579,0,0
21750.5,351,97.25,2019.45,0,1
301839.5,23,474,5131.55,2,0
373547,15,329.25,5928.3,4,0
36897.5,208,99.75,2187.75,0,0
173913.5,47,123.25,3710.15,5,0
26871.5,245,101.75,2076.35,0,1
26232.5,286,346.25,2069.25,0,1
213644,37,256.25,4151.6,3,0
556499,3,497.5,7961.1,4,1
129939.5,68,271.25,3221.55,1,0
154680.5,54,97,3496.45,5,0
136298,63,281.25,3292.2,1,0
22263.5,291,125.75,2025.15,0,0
174179,47,119.75,3713.1,5,0
177401,47,177,3748.9,3,0
22268,291,126,2025.2,0,1
28680.5,238,225,2096.45,0,1
120309.5,73,376.75,3114.55,1,0
74819,120,102,2609.1,2,0
21813.5,332,100.75,2020.15,0,1
661992.5,1,525,9133.25,5,1
20000,331,280.25,2000,0,0
35250.5,208,273.5,2169.45,0,1
32744,231,100,2141.6,0,0
441978.5,9,365.25,6688.65,4,0
70674.5,127,102.5,2563.05,2,0
558650,3,503.75,7985,4,0
133274,63,436.25,3258.6,1,1
53615,161,99.75,2373.5,1,0
97148,95,399.75,2857.2,0,1
249801.5,30,248.25,4553.35,3,0
409056.5,11,328.25,6322.85,5,0
42572,186,102.25,2250.8,0,0
429414.5,10,304.75,6549.05,5,0
142355,59,101.75,3359.5,5,0
167537,49,441.75,3639.3,1,1
36096.5,207,97.5,2178.85,0,0
77046.5,119,376,2633.85,0,0
498359,6,557.25,7315.1,3,0
86195,107,350.75,2735.5,0,0
100091,91,473.75,2889.9,0,1
136100,62,475.25,3290,1,1
49704.5,168,392.25,2330.05,0,1
41415.5,197,351,2237.95,0,1
602696,2,460,8474.4,5,0
417975.5,11,427.5,6421.95,3,0
240743,32,205.25,4452.7,4,1
93246.5,98,428,2813.85,0,1
461436.5,8,410.75,6904.85,4,0
423564.5,11,422,6484.05,4,0
203046.5,39,304.5,4033.85,2,0
68438,132,101.25,2538.2,2,0
27128,254,396,2079.2,0,1
217361,37,476.5,4192.9,1,0
21786.5,329,99.25,2019.85,0,0
367224.5,15,421.75,5858.05,3,0
96932,94,99.25,2854.8,3,0
51266,166,350,2347.4,0,1
543363.5,3,411.5,7815.15,5,0
377336,14,334,5970.4,4,0
295233.5,23,223,5058.15,5,0
573068,3,492.25,8145.2,4,0
31628,229,353.5,2129.2,0,0
124931,70,124.75,3165.9,3,0
24495.5,265,249.75,2049.95,0,1
159860,52,346.25,3554,1,1
461382.5,8,512.5,6904.25,3,0
526929.5,4,432.75,7632.55,4,0
167892.5,50,121.5,3643.25,5,0
86649.5,108,291.75,2740.55,0,0
309579.5,21,471.25,5217.55,2,1
459938,8,343.75,6888.2,5,0
239622.5,32,429,4440.25,2,0
75849.5,121,100.5,2620.55,2,0
21831.5,328,101.75,2020.35,0,0
635685.5,2,554,8840.95,4,0
290108,24,365,5001.2,3,1
582878,3,500.25,8254.2,4,1
48764,172,414.25,2319.6,0,0
194424.5,41,421.75,3938.05,1,0
46505,175,97.75,2294.5,1,0
25247,262,99.75,2058.3,0,0
59856.5,149,499,2442.85,0,1
69770,129,175,2553,1,1
69180.5,131,331.25,2546.45,0,0
91739,99,116.5,2797.1,2,0
26840,252,380,2076,0,1
170642,49,126.5,3673.8,5,0
50910.5,164,222.75,2343.45,0,0
687102.5,1,520.5,9412.25,5,0
383510,14,462.75,6039,3,0
35376.5,209,469.25,2170.85,0,1
285374,25,507.25,4948.6,2,0
137756,61,421.5,3308.4,1,1
567087.5,3,472.75,8078.75,5,0
327638,19,477.5,5418.2,2,0
614342,2,501.5,8603.8,4,0
305021,22,277.5,5166.9,4,0
97917.5,92,249.25,2865.75,1,0
593579,2,447.75,8373.1,5,0
125934.5,69,95.75,3177.05,4,0
558717.5,3,499,7985.75,4,0
85925,107,422,2732.5,0,1
728214.5,0,565.25,9869.05,5,0
155364.5,53,505.5,3504.05,1,1
104303,84,99.75,2936.7,3,0
86726,106,370.75,2741.4,0,0
612668,2,460,8585.2,5,0
301016,22,369.25,5122.4,3,0
24540.5,271,252.25,2050.45,0,1
117942.5,74,122.25,3088.25,3,0
75381.5,123,124,2615.35,1,0
281738,25,324.25,4908.2,3,0
86591,107,103.75,2739.9,2,0
73446.5,126,344.75,2593.85,0,0
121947.5,71,499.75,3132.75,0,1
670470.5,1,547,9227.45,5,0
37424,205,457,2193.6,0,1
136221.5,63,245,3291.35,2,0
202119.5,39,251.25,4023.55,3,0
51468.5,165,377.75,2349.65,0,1
33855.5,216,99.5,2153.95,0,0
511292,5,489,7458.8,4,0
492000.5,6,501.5,7244.45,4,0
33909.5,218,279,2154.55,0,0
425643.5,10,555.75,6507.15,3,0
202875.5,39,492.75,4031.95,1,0
24504.5,268,250.25,2050.05,0,0
49920.5,169,404,2332.45,0,1
62651,144,104.25,2473.9,1,0
29612,239,97.5,2106.8,0,0
33734,220,96.75,2152.6,0,0
127946,69,347.5,3199.4,1,0
249954.5,30,244,4555.05,4,0
288128,24,472.5,4979.2,2,0
78936.5,115,103.25,2654.85,2,0
365096,16,530.25,5834.4,2,0
158127.5,52,500,3534.75,1,1
432753.5,10,541.5,6586.15,3,0
21849.5,334,102.75,2020.55,0,1
554694.5,3,498.25,7941.05,4,0
58173.5,153,426.5,2424.15,0,1
221145.5,35,479.5,4234.95,1,0
80007.5,115,100,2666.75,2,0
45290,184,352,2281,0,1
69302,133,324.75,2547.8,0,0
26714,249,373,2074.6,0,0
71403.5,128,246,2571.15,0,0
178094,46,368.75,3756.6,1,0
535830.5,4,461.5,7731.45,4,0
332799.5,19,494,5475.55,2,1
34116.5,220,96,2156.85,0,0
261488,28,443.25,4683.2,2,0
100707.5,90,372,2896.75,1,1
236657,33,493.75,4407.3,1,1
421098.5,11,479.75,6456.65,3,0
649905.5,1,527,8998.95,5,0
23312,309,101.25,2036.8,0,0
609293,2,530,8547.7,4,1
411176,11,523.5,6346.4,3,1
223850,35,245.25,4265,3,0
137823.5,62,177.75,3309.15,3,0
447887,9,325.5,6754.3,5,0
131199.5,66,484.25,3235.55,1,0
340625,18,348.75,5562.5,3,0
669237.5,1,496,9213.75,5,0
207465.5,38,483.5,4082.95,1,1
29247.5,238,275.25,2102.75,0,1
552296,3,534,7914.4,4,0
24612.5,268,256.25,2051.25,0,0
135456.5,62,288.75,3282.85,1,0
446496.5,9,354.25,6738.85,5,0
21759.5,335,97.75,2019.55,0,0
179822,46,441,3775.8,1,1
91608.5,100,397.5,2795.65,0,0
33050,218,98.75,2145,0,1
469406,7,490.75,6993.4,4,0
25530.5,274,101.25,2061.45,0,0
381669.5,14,395.75,6018.55,3,0
123198.5,71,378.25,3146.65,1,1
567326,3,471.25,8081.4,4,0
153096.5,54,201,3478.85,2,0
41928.5,192,99.75,2243.65,1,0
257055.5,29,276.75,4633.95,3,0
446181.5,9,510.75,6735.35,3,0
132297.5,66,355.5,3247.75,1,0
26723,247,373.5,2074.7,0,1
361505,16,270.5,5794.5,5,0
110783,79,98.25,3008.7,4,0
211749.5,37,442.25,4130.55,1,0
138219.5,62,383.25,3313.55,1,1
535443.5,4,402,7727.15,5,0
143561,58,96.25,3372.9,5,0
128351,67,424,3203.9,1,0
22322,310,129,2025.8,0,1
129359,67,97.5,3215.1,4,0
278934.5,26,343,4877.05,3,0
162173,52,463,3579.7,1,0
516345.5,5,502.75,7514.95,4,0
28649,238,102.75,2096.1,0,0
26516,248,213,2072.4,0,1
